pesticide,evidence_source,pdf_file,probable_title,doi,year,microorganism,evidence_type,gene,enzyme_or_protein,substrate,products_or_metabolites,experimental_method,database_use_recommendation,curator_notes,curation_folder
Acibenzolar-S-methyl,PDF automated candidate; manual validation required,Attenuation and soil biodegradation of fungicides by using vegetated buffer strips in vineyards during a simulated rainfall-runoff event..pdf,Environmental Science and Pollution Research (2023) 30:83678–83686,10.1007/s11356-023-27766-9,2023,,candidate_gene/enzyme_plus_pathway,,,Acibenzolar-S-methyl,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Acibenzolar-S-methyl/PesticideDB_curation_Acibenzolar_S_methyl_20260707
Acibenzolar-S-methyl,PDF automated candidate; manual validation required,Biodegradation of soil-applied pesticides by selected strains of plant growth-promoting rhizobacteria (PGPR) and their effects on bacterial growth..pdf,Biodegradation (2012) 23:297–310,10.1007/s10532-011-9509-6,2012,B. amyloliquefaciens IN937a and; B. pumilus SE34 more; Bordetella sp. B9. Biodegradation; FZB24; GB03. The PGPR strains; IN937a,candidate_gene/enzyme_plus_pathway,,,Acibenzolar-S-methyl,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Acibenzolar-S-methyl/PesticideDB_curation_Acibenzolar_S_methyl_20260707
Acibenzolar-S-methyl,PDF automated candidate; manual validation required,Influence of Bacillus subtilis and Trichoderma harzianum on Penthiopyrad Degradation under Laboratory and Field Studies.pdf,Influence of Bacillus subtilis and Trichoderma,10.3390/molecules25061421,2022,B1 and its application; Bacillus sp. N1. J; NY97-1. Int. J. Environ; by plants and antagonized; was inoculated into a,candidate_gene/enzyme_plus_pathway,,,Acibenzolar-S-methyl,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Acibenzolar-S-methyl/PesticideDB_curation_Acibenzolar_S_methyl_20260707
Acibenzolar-S-methyl,PDF automated candidate; manual validation required,Modification of the existing maximum residue level for acibenzolar-S-methyl in hazelnuts..pdf,APPROVED: 8 April 2019,10.2903/j.efsa; 10.2903/j.efsa.2017,2025,,candidate_gene/enzyme_plus_pathway,,,Acibenzolar-S-methyl,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Acibenzolar-S-methyl/PesticideDB_curation_Acibenzolar_S_methyl_20260707
Acibenzolar-S-methyl,PDF automated candidate; manual validation required,Modification of the existing maximum residue levels for acibenzolar-S-methyl in aubergines and cucurbits with edible and inedible peel..pdf,APPROVED: 10 April 2018,10.2903/j.efsa; 10.2903/j.efsa.2011.2632,2025,,candidate_gene/enzyme_plus_pathway,,,Acibenzolar-S-methyl,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Acibenzolar-S-methyl/PesticideDB_curation_Acibenzolar_S_methyl_20260707
Acibenzolar-S-methyl,PDF automated candidate; manual validation required,Modification of the existing maximum residue levels for acibenzolar-S-methyl in beans with pods and peas with pods..pdf,ADOPTED: 28 January 2021,10.2903/j.ef; 10.2903/j.efsa.2013.3122,2025,,candidate_gene/enzyme_plus_pathway,,,Acibenzolar-S-methyl,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Acibenzolar-S-methyl/PesticideDB_curation_Acibenzolar_S_methyl_20260707
Acibenzolar-S-methyl,PDF automated candidate; manual validation required,Modification of the existing maximum residue levels for acibenzolar-S-methyl in grapes..pdf,Modiﬁcation of the existing maximum residue levels for,10.2903/j; 10.2903/j.efsa,2025,,candidate_gene/enzyme_plus_pathway,,,Acibenzolar-S-methyl,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Acibenzolar-S-methyl/PesticideDB_curation_Acibenzolar_S_methyl_20260707
Acibenzolar-S-methyl,PDF automated candidate; manual validation required,Postharvest acibenzolar-S-methyl treatment maintains storage quality and retards softening of apple fruit..pdf,Received: 17 September 2019 | Revised: 10 December 2019 | Accepted: 18 December 2019,10.1002/jsfa.9326; 10.1002/jsfa.9376,2020,,candidate_gene/enzyme_plus_pathway,,,Acibenzolar-S-methyl,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Acibenzolar-S-methyl/PesticideDB_curation_Acibenzolar_S_methyl_20260707
Spirodiclofen,PDF automated candidate; manual validation required,Dissipation Kinetics and Risk Assessment of Spirodiclofen and Tebufenpyrad in iAster scaberi Thunb..pdf,Dissipation Kinetics and Risk Assessment of Spirodiclofen and,10.3390/foods12020242,2023,,candidate_pathway/metabolite,,,Spirodiclofen,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Spirodiclofen/PesticideDB_curation_Spirodiclofen_20260707
Spirodiclofen,PDF automated candidate; manual validation required,Enhanced degradation of spiro-insecticides and their leacher enol derivatives in soil by solarization and biosolarization techniques..pdf,Environ Sci Pollut Res (2017) 24:9278–9285,10.1007/s11356-017-8589-1,2020,,candidate_gene/enzyme_plus_pathway,,,Spirodiclofen,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Spirodiclofen/PesticideDB_curation_Spirodiclofen_20260707
Spirodiclofen,PDF automated candidate; manual validation required,"In vitro metabolism of tebuconazole, flurtamone, fenhexamid, metalaxyl-M and spirodiclofen in Cannabis sativa L. (hemp) callus cultures..pdf",Received: 5 July 2021 Accepted article published: 26 July 2021 Published online in Wiley Online Library: 6 August 2021,10.1002/ps.6307; 10.1002/ps.6575,2025,,candidate_gene/enzyme_plus_pathway,,,Spirodiclofen,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Spirodiclofen/PesticideDB_curation_Spirodiclofen_20260707
Spirodiclofen,PDF automated candidate; manual validation required,Pesticide degradation capacity of a novel strain belonging toiSerratia sarumaniii(GBS19) with its genomic profile.pdf,Biodegradation (2025) 36:49,10.1007/s10532-025-10144-2,2025,B2 reduced Colony formation; B2. J Gen Plant; Entero- M; GBS19 and mech extensively; GBS19 was more; Herbicide,candidate_gene/enzyme_plus_pathway,,,Spirodiclofen,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Spirodiclofen/PesticideDB_curation_Spirodiclofen_20260707
Spirodiclofen,PDF automated candidate; manual validation required,Review of the existing maximum residue levels for spirodiclofen according to Article 12 of Regulation (EC) No 3962005..pdf,APPROVED: 6 October 2021,10.2903/j.efsa.2010.1560; 10.2903/j.efsa.2015,2025,,candidate_gene/enzyme_plus_pathway,,,Spirodiclofen,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Spirodiclofen/PesticideDB_curation_Spirodiclofen_20260707
Spirodiclofen,PDF automated candidate; manual validation required,Terminal Residues and Risk Assessment of Spiromesifen and Spirodiclofen in Tomato Fruits..pdf,Terminal Residues and Risk Assessment of Spiromesifen and,10.3390/plants12071493,2023,,candidate_gene/enzyme_plus_pathway,,,Spirodiclofen,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Spirodiclofen/PesticideDB_curation_Spirodiclofen_20260707
Spirodiclofen,PDF automated candidate; manual validation required,Transcriptome profiling of a spirodiclofen susceptible and resistant strain of the European red mite Panonychus ulmi using strand-specific RNA-seq..pdf,Bajda et al. BMC Genomics (2015) 16:974,10.1186/s12864-015-2157-1,2020,Brompton; MAR-AB highly resistant; alignment and had a; allowed us to identify; also showed decreased A; and T. urticae. The,candidate_gene/enzyme_plus_pathway,,,Spirodiclofen,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Spirodiclofen/PesticideDB_curation_Spirodiclofen_20260707
Pinoxaden,PDF automated candidate; manual validation required,"Aryldiones incorporating a [1,4,5]oxadiazepane ring. Part 2 chemistry and biology of the cereal herbicide pinoxaden..pdf",Received: 21 December 2010 Revised: 3 April 2011 Accepted: 12 April 2011 Published online in Wiley Online Library: 8 June 2011,10.1002/ps.2204,2025,,candidate_gene/enzyme_plus_pathway,,,Pinoxaden,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Pinoxaden/PesticideDB_curation_Pinoxaden_20260707
Pinoxaden,PDF automated candidate; manual validation required,Degradation Characteristics of Pinoxaden by Acinetobacter and Prediction of Related Genes.pdf,Degradation Characteristics of Pinoxaden by,10.21203/rs.3.rs-1375498/v1,2022,Acinetobacter pittii was screened; Colony morphology of strain; Genomic DNA was extracted; Gram staining; High performance liquid chromatography; T1P20-3 Strain T3P20-1 had,candidate_gene/enzyme_plus_pathway,,,Pinoxaden,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Pinoxaden/PesticideDB_curation_Pinoxaden_20260707
Pinoxaden,PDF automated candidate; manual validation required,Growth Stage of Alopecurus myosuroides Huds. Determines the Efficacy of Pinoxaden.pdf,Growth Stage of Alopecurus myosuroides Huds. Determines the,10.3390/plants10040732; 10.3390/plants10040732/s1,2021,,candidate_gene/enzyme_plus_pathway,,,Pinoxaden,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Pinoxaden/PesticideDB_curation_Pinoxaden_20260707
Pinoxaden,PDF automated candidate; manual validation required,Mechanism for the inhibition of the carboxyltransferase domain of acetyl-coenzyme A carboxylase by pinoxaden..pdf,Mechanism for the inhibition of the carboxyl-,10.1073/pnas.1012039107,2025,,candidate_gene/enzyme_plus_pathway,,,Pinoxaden,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Pinoxaden/PesticideDB_curation_Pinoxaden_20260707
Pinoxaden,PDF automated candidate; manual validation required,Review of the existing maximum residue levels for pinoxaden according to Article 12 of Regulation (EC) No 3962005..pdf,APPROVED: 1 March 2021,10.2903/j.efsa.2013; 10.2903/j.efsa.2018.5147,2025,,candidate_gene/enzyme_plus_pathway,,,Pinoxaden,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Pinoxaden/PesticideDB_curation_Pinoxaden_20260707
Pinoxaden,PDF automated candidate; manual validation required,"Target-site mutations Ile1781Leu and Ile2041Asn in the iACCase2i gene confer resistance to fluazifop-p-butyl and pinoxaden herbicides in a johnsongrass accession from Arkansas, USA..pdf",Received: 3 August 2023 Revised: 18 February 2024 Accepted: 22 February 2024,10.1002/pld3.576; 10.1002/pld3.65,2025,,candidate_gene/enzyme_plus_pathway,,,Pinoxaden,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Pinoxaden/PesticideDB_curation_Pinoxaden_20260707
Quintozene,PDF automated candidate; manual validation required,Abiotic degradation of pentachloronitrobenzene by Fe(III) reactions on goethite and iron oxide nanoparticles..pdf,"Environ. Sci. Technol. 2004, 38, 4353-4360",10.1021/es035434j,2004,,candidate_gene/enzyme_plus_pathway,,,Quintozene,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Quintozene/PesticideDB_curation_Quintozene_20260707
Quintozene,PDF automated candidate; manual validation required,Application of gamma irradiation in ginseng for both photodegradation of pesticide pentachloronitrobenzene and microbial decontamination..pdf,Contents lists available at ScienceDirect,10.1016/j.jhazmat.2009.11.025,2010,,candidate_gene/enzyme_plus_pathway,,,Quintozene,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Quintozene/PesticideDB_curation_Quintozene_20260707
Quintozene,PDF automated candidate; manual validation required,Bioaccumulation and degradation of pentachloronitrobenzene in Medicago sativa..pdf,Contents lists available at SciVerse ScienceDirect,10.1007/s11356-012-0991-0; 10.1016/j.jenvman.2013.02.004,2013,,candidate_gene/enzyme_plus_pathway,,,Quintozene,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Quintozene/PesticideDB_curation_Quintozene_20260707
Quintozene,PDF automated candidate; manual validation required,Biodegradation of pentachloronitrobenzene by Arthrobacter nicotianae DH19..pdf,Letters in Applied Microbiology ISSN 0266-8254,10.1007/S11356-014-3507-2; 10.1111/lam.12476,2023,A. nicoognized as a; Alcaligenes xylosoxidans from agricultural; Arthrobacter nicotianae initial inoculum; C8B; C8B in broth medium; DDF,candidate_gene/enzyme_plus_pathway,,,Quintozene,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Quintozene/PesticideDB_curation_Quintozene_20260707
Quintozene,PDF automated candidate; manual validation required,Biodegradation of pentachloronitrobenzene by Cupriavidus sp. YNS-85 and its potential for remediation of contaminated soils..pdf,Environ Sci Pollut Res,10.1007/s00253-012-3927-1; 10.1007/s10482-009-9313-z,2017,Cu2; HPD-2 on the soil; PCNB-degrading bacteria YNS-85; PCP-1. Phil Trans R; PD653. the National Natural; The present study aimed,candidate_gene/enzyme_plus_pathway,,,Quintozene,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Quintozene/PesticideDB_curation_Quintozene_20260707
Quintozene,PDF automated candidate; manual validation required,Effective biodegradation of pentachloronitrobenzene by a novel strain Peudomonas putida QTH3 isolated from contaminated soil..pdf,Ecotoxicology and Environmental Safety 182 (2019) 109463,10.1002/1097; 10.1002/jssc.200800737,2019,Delftia sp. T3-6 and; GF31 on; PD653 can de- successful; PD653 is still a; PD653 under strict aerobic; PD653. Appl. Environ. Microbiol,candidate_gene/enzyme_plus_pathway,,,Quintozene,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Quintozene/PesticideDB_curation_Quintozene_20260707
Teflubenzuron,PDF automated candidate; manual validation required,A broad-spectrum analysis of the effects of teflubenzuron exposure on the biochemical activities and microbial community structure of soil..pdf,Contents lists available at SciVerse ScienceDirect,10.1016/j.jenvman.2012.05.002,2012,ZS-S-01 and its particle-size,candidate_gene/enzyme_plus_pathway,,,Teflubenzuron,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Teflubenzuron/PesticideDB_curation_Teflubenzuron_20260707
Teflubenzuron,PDF automated candidate; manual validation required,Chitin Synthesis and Degradation in Crustaceans A Genomic View and Application..pdf,Chitin Synthesis and Degradation in Crustaceans: A Genomic,10.3390/md19030153,2021,,candidate_gene/enzyme_plus_pathway,,,Teflubenzuron,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Teflubenzuron/PesticideDB_curation_Teflubenzuron_20260707
