pesticide_folder,file_name,readability_status
Pydiflumetofen,Peer review of the pesticide risk assessment of the active substance pydiflumetofen..pdf,pdf_header
Pydiflumetofen,Updated peer review of the pesticide risk assessment of the active substance pydiflumetofen..pdf,pdf_header
Pymetrozine,A novel hydrolase PyzH catalyses the cleavage of C=N double bond for pymetrozine degradation in Pseudomonas sp. BYT-1..pdf,pdf_header
Pymetrozine,Acute Toxicity of an Emerging Insecticide Pymetrozine to Procambarus clarkii Associated with Rice-Crayfish Culture (RCIS)..pdf,pdf_header
Pymetrozine,"Degradation of cyprodinil, fludioxonil, cyfluthrin and pymetrozine on lettuce after different application methods..pdf",pdf_header
Pymetrozine,Development and evaluation of pymetrozine controlled-release formulation to control paddy planthopper..pdf,pdf_header
Pymetrozine,"Dissipation kinetics and exposure of spirotetramat and pymetrozine in open fields, a prelude to risk assessment of green bean consumption..pdf",pdf_header
Pymetrozine,Electrochemical behavior of the insecticide pymetrozine at an electrochemically pretreated glassy carbon electrode and its analytical application..pdf,pdf_header
Pymetrozine,Isolation and Characterization of the Pymetrozine-Degrading Strain Pseudomonas sp. BYT-1..pdf,pdf_header
Pymetrozine,Kinetic study of the degradation of the insecticide pymetrozine in a vegetable-field ecosystem..pdf,pdf_header
Pymetrozine,Monitoring residue levels and dietary risk assessment of pymetrozine for Chinese consumption of cauliflower..pdf,pdf_header
Pymetrozine,Optimization of pretreatment in pymetrozine production wastewater via reactive distillation and side-stream distillation methods with response surface methodology..pdf,pdf_header
Pymetrozine,Residue Behavior of Methoxyfenozide and Pymetrozine in Chinese Cabbage and Their Health Risk Assessment..pdf,pdf_header
Pymetrozine,Residues and dynamics of pymetrozine in rice field ecosystem..pdf,pdf_header
Pymetrozine,Resin bound gold nanocomposites assisted SEATR-FTIR spectroscopy for detection of pymetrozine insecticide in vegetable samples..pdf,pdf_header
Pymetrozine,Role of Insect Gut Microbiota in Pesticide Degradation A Review..pdf,pdf_header
Pymetrozine,Self-Cleaning-Mediated SERS Chip Coupled Chemometric Algorithms for Detection and Photocatalytic Degradation of Pesticides in Food..pdf,pdf_header
Pymetrozine,Synergistic effects of layered Ti3C2TX MXeneMIL-101(Cr) heterostructure as a sonocatalyst for efficient degradation of sulfadiazine and acetaminophen in water.pdf,pdf_header
Pyraclostrobin,An_Overview_of_Strobilurin_Fungicide_Degradation_Current_Status_and_Future_Persp.pdf,html_placeholder
Pyraclostrobin,Contribution_of_insect_gut_microbiota_and_their_associated_enzymes_in_insect_phy.pdf,html_placeholder
Pyraclostrobin,Detoxification_Esterase_StrH_Initiates_Strobilurin_Fungicide_Degradation_in__i_H.pdf,html_placeholder
Pyraclostrobin,Dissipation_Behavior_and_Dietary_Risk_Assessment_of_Thiamethoxam__Pyraclostrobin.pdf,html_placeholder
Pyraclostrobin,Dissipation_Residue_Behaviors_and_Dietary_Risk_Assessment_of_Boscalid_and_Pyracl.pdf,html_placeholder
Pyraclostrobin,Dissipation__Residue_and_Human_Dietary_Risk_Assessment_of_Pyraclostrobin_and_Cya.pdf,html_placeholder
Pyraclostrobin,Dissipation_and_Dietary_Risk_Assessment_of_the_Fungicide_Pyraclostrobin_in_Apple.pdf,html_placeholder
Pyraclostrobin,Dissipation_and_Residues_of_Pyraclostrobin_in__i_Rosa_roxburghii__i__and_Soil_un.pdf,html_placeholder
Pyraclostrobin,Field_relevant_doses_of_the_systemic_insecticide_fipronil_and_fungicide_pyraclos.pdf,html_placeholder
Pyraclostrobin,Isolation__Characterization_of_Pyraclostrobin_Derived_from_Soil_Actinomycete__i_.pdf,html_placeholder
Pyraclostrobin,Kinetics_and_New_Mechanism_of_Azoxystrobin_Biodegradation_by_an__i_Ochrobactrum_.pdf,html_placeholder
Pyraclostrobin,Modification_of_the_existing_maximum_residue_level_for_pyraclostrobin_in_sweet_c.pdf,html_placeholder
Pyraclostrobin,Modification_of_the_existing_maximum_residue_levels_and_setting_of_import_tolera.pdf,html_placeholder
Pyraclostrobin,Modification_of_the_existing_maximum_residue_levels_for_pyraclostrobin_in_soyabe.pdf,html_placeholder
Pyraclostrobin,Nanopesticide_Formulation_from_Pyraclostrobin_and_Graphene_Oxide_as_a_Nanocarrie.pdf,html_placeholder
Pyraclostrobin,Peer_review_of_the_pesticide_risk_assessment_of_the_active_substance_pyraclostro.pdf,html_placeholder
Pyraclostrobin,Pesticide_Use_and_Degradation_Strategies__Food_Safety__Challenges_and_Perspectiv.pdf,html_placeholder
Pyraclostrobin,Setting_of_an_import_tolerance_for_pyraclostrobin_in_rice_.pdf,html_placeholder
Pyraclostrobin,Setting_of_import_tolerance_for_pyraclostrobin_in_papayas_.pdf,html_placeholder
Pyraclostrobin,Synergistic_Effects_of_Oligochitosan_and_Pyraclostrobin_in_Controlling_Leaf_Spot.pdf,html_placeholder
Pyraclostrobin,Synthesis_and_Characterization_of_Stimuli_Responsive_Poly_2_dimethylamino_ethylm.pdf,html_placeholder
Pyraclostrobin,Temperature_Responsive_Pyraclostrobin_Loaded_Octadecane_Submicrocapsules_with_Lo.pdf,html_placeholder
Pyraclostrobin,Ternary_Mixture_of_Azoxystrobin__Boscalid_and_Pyraclostrobin_Disrupts_the_Gut_Mi.pdf,html_placeholder
Pyraclostrobin,The_combined_formulation_of_brassinolide_and_pyraclostrobin_increases_biomass_an.pdf,html_placeholder
Pyraclostrobin,The_fungicide_pyraclostrobin_affects_gene_expression_by_altering_the_DNA_methyla.pdf,html_placeholder
Pyraclostrobin,Transcriptomic_Profiling_of__i_Fusarium_pseudograminearum__i__in_Response_to_Car.pdf,html_placeholder
Pyrasulfotole,"Assessment of fall-back MRLs for revoked CXLs previously implemented in the EU legislation and review of the JMPR evaluation of the toxicological data related to pyrasulfotole, pyraziflumid, spiropidion and tetraniliprole..pdf",pdf_header
Pyraziflumid,"Assessment of fall-back MRLs for revoked CXLs previously implemented in the EU legislation and review of the JMPR evaluation of the toxicological data related to pyrasulfotole, pyraziflumid, spiropidion and tetraniliprole..pdf",pdf_header
Pyrethrins,Augmentation_of_pyrethrins_content_in_callus_of__i_Chrysanthemum_cinerariaefoliu.pdf,html_placeholder
Pyrethrins,Biodegradation_of_cypermethrin_by_immobilized_cells_of_Micrococcus_sp__strain_CP.pdf,html_placeholder
Pyrethrins,Characterization_of_a_Pyrethroid_Degrading__i_Pseudomonas_fulva__i__Strain_P31_a.pdf,html_placeholder
Pyrethrins,Co_Metabolic_Degradation_of_β_Cypermethrin_and_3_Phenoxybenzoic_Acid_by_Co_Cultu.pdf,html_placeholder
Pyrethrins,Co_Toxicity_Factor_Analysis_Reveals_Numerous_Plant_Essential_Oils_Are_Synergists.pdf,html_placeholder
Pyrethrins,Degradation__metabolism_and_toxicity_of_synthetic_pyrethroids_.pdf,html_placeholder
Pyrethrins,Degradation_of_Organophosphorus_and_Pyrethroid_Insecticides_in_Beverages__Implic.pdf,html_placeholder
Pyrethrins,Dissipation_and_Residues_of_Pyrethrins_in_Leaf_Lettuce_under_Greenhouse_and_Open.pdf,html_placeholder
Pyrethrins,Effects_of_sub_lethal_concentrations_of_copper_ammonium_acetate__pyrethrins_and_.pdf,html_placeholder
Pyrethrins,Expression__Characterization__Fermentation__Immobilization__and_Application_of_a.pdf,html_placeholder
Pyrethrins,Field_Assessment_of_Naled_and_Its_Primary_Degradation_Product__Dichlorvos__in_Aq.pdf,html_placeholder
Pyrethrins,Green_photosensitisers_for_the_degradation_of_selected_pesticides_of_high_risk_i.pdf,html_placeholder
Pyrethrins,Kinetics_and_Novel_Degradation_Pathway_of_Permethrin_in__i_Acinetobacter_baumann.pdf,html_placeholder
Pyrethrins,Microbial_Degradation_of_Pesticide_Residues_and_an_Emphasis_on_the_Degradation_o.pdf,html_placeholder
Pyrethrins,Natural_and_Synthetic_Pyrethrins_Act_as_Feeding_Deterrents_against_the_Black_Blo.pdf,html_placeholder
Pyrethrins,Neustonic_versus_epiphytic_bacteria_of_eutrophic_lake_and_their_biodegradation_a.pdf,html_placeholder
Pyrethrins,Novel_Mechanism_and_Kinetics_of_Tetramethrin_Degradation_Using_an_Indigenous__i_.pdf,html_placeholder
Pyrethrins,Pathway_and_kinetics_of_cyhalothrin_biodegradation_by_Bacillus_thuringiensis_str.pdf,html_placeholder
Pyrethrins,Potential_of_Gas_Propelled_Aerosol_Containing_Synergized_Pyrethrins_for_Localize.pdf,html_placeholder
Pyrethrins,Presence_of_esterase_and_laccase_in_Bacillus_subtilis_facilitates_biodegradation.pdf,html_placeholder
Pyrethrins,Pyrethrins_and_Pyrethroids__A_Comprehensive_Review_of_Natural_Occurring_Compound.pdf,html_placeholder
Pyrethrins,Residue_Behaviors_and_Degradation_Dynamics_of_Insecticides_Commonly_Applied_to__.pdf,html_placeholder
Pyrethrins,Simultaneous_Determination_of_Pyrethrins__Pyrethroids__and_Piperonyl_Butoxide_in.pdf,html_placeholder
Pyrethrins,Simultaneous_biodegradation_of_λ_cyhalothrin_pesticide_and_Vicia_faba_growth_pro.pdf,html_placeholder
Pyrethrins,Study_of_the_Photocatalytic_Degradation_of_Highly_Abundant_Pesticides_in_Agricul.pdf,html_placeholder
Pyrethrins,Sustainable_nano_pesticide_platform_based_on_Pyrethrins_II_for_prevention_and_co.pdf,html_placeholder
Pyrethrins,The_Rapid_Degradation_of_Lambda_Cyhalothrin_Makes_Treated_Vegetables_Relatively_.pdf,html_placeholder
Pyrethrins,The_low_lethal_concentrations_of_rotenone_and_pyrethrins_suppress_the_population.pdf,html_placeholder
Pyrethrins,Toxicity_evaluation_and_degradation_of_cypermethrin_contaminated_soil_using_bioc.pdf,html_placeholder
Pyrethrins,Trypsin_catalyzed_deltamethrin_degradation_.pdf,html_placeholder
Pyrethrins,_i_Bacilli___i_Mediated_Degradation_of_Xenobiotic_Compounds_and_Heavy_Metals_.pdf,html_placeholder
Pyridate,Dynamics of the Degradation of Acetyl-CoA Carboxylase Herbicides in Vegetables..pdf,pdf_header
Pyridate,Modification of the existing maximum residue level for pyridate in chives..pdf,pdf_header
Pyridate,"Simultaneous Determination of Pyridate, Quizalofop-ethyl, and Cyhalofop-butyl Residues in Agricultural Products Using Liquid Chromatography-Tandem Mass Spectrometry..pdf",pdf_header
Pyrifluquinazon,In Utero Exposure to a Mixture of the Perfluoroalkyl-Isopropyl Pesticide Pyrifluquinazon With Dibutyl Phthalate Cumulatively Disrupts Male Rat Reproductive Development via Different Mechanisms of Action..pdf,pdf_header
Pyrimethanil,Adsorption_and_Photocatalytic_Degradation_of_Pesticides_into_Nanocomposites__A_R.pdf,html_placeholder
Pyrimethanil,Biomarkers_of_Exposure_to_Pyrimethanil_After_Controlled_Human_Experiments_.pdf,html_placeholder
Pyrimethanil,Changes_to_Soil_Microbiome_Resulting_from_Synergetic_Effects_of_Fungistatic_Comp.pdf,html_placeholder
Pyrimethanil,Conditions_Optimizing_and_Application_of_Laccase_mediator_System__LMS__for_the_L.pdf,html_placeholder
Pyrimethanil,Degradation_of_2_4_dichlorophenoxyacetic_acid__2_4_D__and_2_4_5_trichlorophenoxy.pdf,html_placeholder
Pyrimethanil,Degradation_of_Pesticides_Using_Semiconducting_and_Tetrapyrrolic_Macrocyclic_Pho.pdf,html_placeholder
Pyrimethanil,Electrospun_Nanofibers_Incorporated_with_HPγCD_Inclusion_Complex_for_Improved_Wa.pdf,html_placeholder
Pyrimethanil,Evaluation_of_Highly_Detectable_Pesticides_Sprayed_in__i_Brassica_napus__i__L___.pdf,html_placeholder
Pyrimethanil,Improving_the_efficiency_of_Fenton_reactions_and_their_application_in_the_degrad.pdf,html_placeholder
Pyrimethanil,Laccases__Production__Expression_Regulation__and_Applications_in_Pharmaceutical_.pdf,html_placeholder
Pyrimethanil,Linking_Enzymatic_Oxidative_Degradation_of_Lignin_to_Organics_Detoxification_.pdf,html_placeholder
Pyrimethanil,MITAS__A_model_for_assessing_the_time_dependent_risk_of_sequential_applications_.pdf,html_placeholder
Pyrimethanil,Modification_of_the_existing_maximum_residue_levels_for_pyrimethanil_in_table_gr.pdf,html_placeholder
Pyrimethanil,Peer_review_of_the_pesticide_risk_assessment_of_the_active_substance_pyrimethani.pdf,html_placeholder
Pyrimethanil,Possible_Genotoxic_Effects_of_Post_Harvest_Fungicides_Applied_on_Citrus_Peels__I.pdf,html_placeholder
Pyrimethanil,Simulated_climate_change_conditions_unveil_the_toxic_potential_of_the_fungicide_.pdf,html_placeholder
Pyriofenone,Review of the existing maximum residue levels for pyriofenone according to Article 12 of Regulation (EC) NoÂ 3962005..pdf,pdf_header
Pyriproxyfen,A_high_throughput_HPLC_method_for_simultaneous_quantification_of_pyrethroid_and_.pdf,html_placeholder
Pyriproxyfen,Assessing_Insect_Growth_Regulator_Resistance_Using_Bioassays__A_Systematic_Revie.pdf,html_placeholder
Pyriproxyfen,Contribution_of_insect_gut_microbiota_and_their_associated_enzymes_in_insect_phy.pdf,html_placeholder
Pyriproxyfen,Current_and_future_opportunities_of_autodissemination_of_pyriproxyfen_approach_f.pdf,html_placeholder
Pyriproxyfen,Degradation_of_Pesticide_Residues_in_Water__Soil__and_Food_Products_via_Cold_Pla.pdf,html_placeholder
Pyriproxyfen,Effects_of_Pyriproxyfen_Exposure_on_Reproduction_and_Gene_Expressions_in_Silkwor.pdf,html_placeholder
Pyriproxyfen,Effects_of_Pyriproxyfen_on_Female_Reproduction_in_the_Common_Cutworm__Spodoptera.pdf,html_placeholder
Pyriproxyfen,Efficacy_Assessment_of_Autodissemination_Using_Pyriproxyfen_Treated_Ovitraps_in_.pdf,html_placeholder
Pyriproxyfen,Enhanced_Degradation_of_Juvenile_Hormone_Promotes_Reproductive_Diapause_in_the_P.pdf,html_placeholder
Pyriproxyfen,Evaluation_of_the_safe_use_and_dietary_risk_of_beta_cypermethrin__pyriproxyfen__.pdf,html_placeholder
Pyriproxyfen,Fate_of_Pyriproxyfen_in_Soils_and_Plants_.pdf,html_placeholder
Pyriproxyfen,Field_Efficacy_of_Larvivorous_Fish_and_Pyriproxyfen_Combined_with_Community_Enga.pdf,html_placeholder
Pyriproxyfen,Histopathological_and_Behavioral_Impairments_in_Zebrafish___i_Danio_rerio__i___C.pdf,html_placeholder
Pyriproxyfen,In_Silico_Prediction_of_the_Mechanism_of_Action_of_Pyriproxyfen_and_4__OH_Pyripr.pdf,html_placeholder
Pyriproxyfen,LLIN_Evaluation_in_Uganda_Project__LLINEUP2____Effect_of_long_lasting_insecticid.pdf,html_placeholder
Pyriproxyfen,Larval_Exposure_to_the_Juvenile_Hormone_Analog_Pyriproxyfen_Disrupts_Acceptance_.pdf,html_placeholder
Pyriproxyfen,Lethal_and_Sublethal_Effects_of_Pyriproxyfen_on__i_Apis__i__and_Non__i_Apis__i__.pdf,html_placeholder
Pyriproxyfen,Microbial_Degradation_of_Pesticide_Residues_and_an_Emphasis_on_the_Degradation_o.pdf,html_placeholder
Pyriproxyfen,Modification_of_the_existing_maximum_residue_levels_for_pyriproxyfen_in_apricots.pdf,html_placeholder
Pyriproxyfen,Molecular_action_of_pyriproxyfen__Role_of_the_Methoprene_tolerant_protein_in_the.pdf,html_placeholder
Pyriproxyfen,Ovicidal_and_Insecticidal_Activities_of_Pyriproxyfen_Derivatives_with_an_Oxime_E.pdf,html_placeholder
Pyriproxyfen,Peer_review_of_the_pesticide_risk_assessment_of_the_active_substance_pyriproxyfe.pdf,html_placeholder
Pyriproxyfen,Residue_Behaviors_and_Degradation_Dynamics_of_Insecticides_Commonly_Applied_to__.pdf,html_placeholder
Pyriproxyfen,Review_of_the_existing_maximum_residue_levels_for_pyriproxyfen_according_to_Arti.pdf,html_placeholder
Pyriproxyfen,Simultaneous_biodegradation_of_λ_cyhalothrin_pesticide_and_Vicia_faba_growth_pro.pdf,html_placeholder
Pyriproxyfen,Toxicological_Analysis_of_Acetamiprid_Degradation_by_the_Dominant_Strain_Md2_and.pdf,html_placeholder
Quinclorac,Biodegradation_of_diuron_by_an_endophytic_fungus_Neurospora_intermedia_DP8_1_iso.pdf,html_placeholder
Quinclorac,Combined_effects_of_micropollutants_and_their_degradation_on_prokaryotic_communi.pdf,html_placeholder
Quinclorac,Complementary_RNA_Sequencing_Based_Transcriptomics_and_iTRAQ_Proteomics_Reveal_t.pdf,html_placeholder
Quinclorac,Ethylene_Biosynthesis_Inhibition_Combined_with_Cyanide_Degradation_Confer_Resist.pdf,html_placeholder
Quinclorac,High_Resistance_to_Quinclorac_in_Multiple_Resistant__i_Echinochloa_colona__i__As.pdf,html_placeholder
Quinclorac,Identification_and_degradation_characteristics_of_Bacillus_cereus_strain_WD_2_is.pdf,html_placeholder
Quinclorac,Identifying_and_sequencing_a_Mycobacterium_sp__strain_F4_as_a_potential_bioremed.pdf,html_placeholder
Quinclorac,Isolation__Screening__and_Degradation_Characteristics_of_a_Quinclorac_Degrading_.pdf,html_placeholder
Quinclorac,Isolation__identification_and_characteristics_of_an_endophytic_quinclorac_degrad.pdf,html_placeholder
Quinclorac,Low_Temperature_Reduction_Synthesis_of_γ_Fe_sub_2__sub_O_sub_3_x__sub__biochar_C.pdf,html_placeholder
Quinclorac,Proteomic_Analysis_Comparison_on_the_Ecological_Adaptability_of_Quinclorac_Resis.pdf,html_placeholder
Quinclorac,The_Application_of_Multifunctional_Metal_Organic_Frameworks_for_the_Detection__A.pdf,html_placeholder
Quinclorac,_i_Bacilli___i_Mediated_Degradation_of_Xenobiotic_Compounds_and_Heavy_Metals_.pdf,html_placeholder
Quinoxyfen,Assessment of quinoxyfen phototransformation pathways by liquid chromatography coupled to accurate mass spectrometry..pdf,pdf_header
Quinoxyfen,"Fate of quinoxyfen residues in grapes, wine, and their processing products..pdf",pdf_header
Quinoxyfen,Peer review of the targeted hazard assessment of the pesticide active substance quinoxyfen..pdf,pdf_header
Quinoxyfen,Review of the existing maximum residue levels for quinoxyfen according to Article 12 of Regulation (EC) No 3962005..pdf,pdf_header
Quintozene,Abiotic degradation of pentachloronitrobenzene by Fe(III) reactions on goethite and iron oxide nanoparticles..pdf,pdf_header
Quintozene,Application of gamma irradiation in ginseng for both photodegradation of pesticide pentachloronitrobenzene and microbial decontamination..pdf,pdf_header
Quintozene,Bioaccumulation and degradation of pentachloronitrobenzene in Medicago sativa..pdf,pdf_header
Quintozene,Biodegradation of pentachloronitrobenzene by Arthrobacter nicotianae DH19..pdf,pdf_header
Quintozene,Biodegradation of pentachloronitrobenzene by Cupriavidus sp. YNS-85 and its potential for remediation of contaminated soils..pdf,pdf_header
Quintozene,Effective biodegradation of pentachloronitrobenzene by a novel strain Peudomonas putida QTH3 isolated from contaminated soil..pdf,pdf_header
